-109.5000,43.5000, TEXTURE ,2233,35.20,36.01,28.94,0, IGBP ,WEST
-109.5000,45.5000, TEXTURE ,2157,36.32,38.60,25.11,0, IGBP ,WEST
-109.5000,46.5000, TEXTURE ,2118,39.81,27.53,31.86,0, IGBP ,WEST
-109.0000,33.5000, TEXTURE ,2570,33.34,31.16,35.47,0, IGBP ,WEST
-109.0000,39.5000, TEXTURE ,2376,37.34,38.14,24.56,0, IGBP ,WEST
-109.0000,45.0000, TEXTURE ,2176,34.84,36.30,28.74,0, IGBP ,WEST
-108.5000,33.0000, TEXTURE ,2585,35.29,30.99,33.69,0, IGBP ,WEST
-108.5000,35.0000, TEXTURE ,2524,38.04,37.49,24.48,0, IGBP ,WEST
-108.5000,37.5000, TEXTURE ,2444,39.96,32.18,27.94,0, IGBP ,WEST
-108.5000,38.0000, TEXTURE ,2427,39.55,34.44,26.10,0, IGBP ,WEST
-108.5000,39.5000, TEXTURE ,2376,34.57,39.09,26.36,0, IGBP ,WEST
-108.5000,45.0000, TEXTURE ,2176,38.64,32.57,28.97,0, IGBP ,WEST
-108.5000,46.0000, TEXTURE ,2137,30.74,42.16,27.13,0, IGBP ,WEST
-108.0000,33.0000, TEXTURE ,2585,37.14,30.49,32.34,0, IGBP ,WEST
-108.0000,38.0000, TEXTURE ,2427,39.25,35.60,25.21,0, IGBP ,WEST
-108.0000,38.5000, TEXTURE ,2410,35.92,38.26,25.90,0, IGBP ,WEST
-108.0000,39.0000, TEXTURE ,2393,37.40,34.60,28.05,0, IGBP ,WEST
-108.0000,39.5000, TEXTURE ,2376,35.12,36.85,28.06,0, IGBP ,WEST
-108.0000,40.0000, TEXTURE ,2359,34.29,37.72,28.02,0, IGBP ,WEST
-108.0000,44.5000, TEXTURE ,2195,37.02,33.76,29.45,0, IGBP ,WEST
-107.5000,37.0000, TEXTURE ,2460,42.63,31.76,25.67,0, IGBP ,WEST
-107.5000,38.0000, TEXTURE ,2427,39.55,34.16,26.36,0, IGBP ,WEST
-107.5000,38.5000, TEXTURE ,2410,39.63,33.11,27.34,0, IGBP ,WEST
-107.5000,39.0000, TEXTURE ,2393,37.41,34.45,28.19,0, IGBP ,WEST
-107.5000,39.5000, TEXTURE ,2376,38.67,33.14,28.26,0, IGBP ,WEST
-107.5000,40.0000, TEXTURE ,2359,37.22,34.66,28.19,0, IGBP ,WEST
-107.5000,40.5000, TEXTURE ,2341,34.80,36.81,28.40,0, IGBP ,WEST
-107.5000,41.0000, TEXTURE ,2324,35.66,31.31,32.53,0, IGBP ,WEST
-107.5000,44.5000, TEXTURE ,2195,41.27,30.81,28.04,0, IGBP ,WEST
-107.5000,45.0000, TEXTURE ,2176,38.86,30.28,30.29,0, IGBP ,WEST
-107.0000,35.5000, TEXTURE ,2508,44.34,32.23,23.47,0, IGBP ,WEST
-107.0000,36.5000, TEXTURE ,2476,39.75,32.02,28.35,0, IGBP ,WEST
-107.0000,37.0000, TEXTURE ,2460,39.71,32.05,28.32,0, IGBP ,WEST
-107.0000,37.5000, TEXTURE ,2444,39.71,32.05,28.32,0, IGBP ,WEST
-107.0000,38.0000, TEXTURE ,2427,39.60,33.56,26.92,0, IGBP ,WEST
-107.0000,39.0000, TEXTURE ,2393,39.71,32.05,28.32,0, IGBP ,WEST
-107.0000,40.0000, TEXTURE ,2359,39.29,33.25,27.56,0, IGBP ,WEST
-107.0000,40.5000, TEXTURE ,2341,39.54,32.69,27.86,0, IGBP ,WEST
-107.0000,45.0000, TEXTURE ,2176,30.74,42.16,27.13,0, IGBP ,WEST
-107.0000,45.5000, TEXTURE ,2157,30.74,42.16,27.13,0, IGBP ,WEST
-107.0000,46.0000, TEXTURE ,2137,30.95,42.06,27.03,0, IGBP ,WEST
-106.5000,36.5000, TEXTURE ,2476,40.89,32.08,27.13,0, IGBP ,WEST
-106.5000,38.0000, TEXTURE ,2427,42.95,31.68,25.41,0, IGBP ,WEST
-106.5000,39.5000, TEXTURE ,2376,41.82,31.84,26.39,0, IGBP ,WEST
-106.5000,40.0000, TEXTURE ,2359,44.82,31.36,23.83,0, IGBP ,WEST
-106.5000,41.0000, TEXTURE ,2324,39.09,31.35,29.46,0, IGBP ,WEST
-106.5000,45.0000, TEXTURE ,2176,31.22,41.90,26.92,0, IGBP ,WEST
-106.5000,45.5000, TEXTURE ,2157,30.74,42.16,27.13,0, IGBP ,WEST
-106.0000,32.5000, TEXTURE ,2599,37.15,37.39,25.46,0, IGBP ,WEST
-106.0000,33.0000, TEXTURE ,2585,33.29,39.53,27.18,0, IGBP ,WEST
-106.0000,35.5000, TEXTURE ,2508,41.48,33.18,25.40,0, IGBP ,WEST
-106.0000,38.0000, TEXTURE ,2427,44.73,30.99,24.29,0, IGBP ,WEST
-106.0000,38.5000, TEXTURE ,2410,40.01,34.10,25.93,0, IGBP ,WEST
-106.0000,40.0000, TEXTURE ,2359,40.53,31.96,27.61,0, IGBP ,WEST
-106.0000,40.5000, TEXTURE ,2341,39.41,32.00,28.68,0, IGBP ,WEST
-106.0000,42.0000, TEXTURE ,2288,48.92,28.90,22.20,0, IGBP ,WEST
-106.0000,45.0000, TEXTURE ,2176,42.76,35.25,22.02,0, IGBP ,WEST
-105.5000,35.5000, TEXTURE ,2508,44.92,30.59,24.56,0, IGBP ,WEST
-105.5000,36.0000, TEXTURE ,2492,40.72,31.69,27.71,0, IGBP ,WEST
-105.5000,36.5000, TEXTURE ,2476,39.73,32.04,28.34,0, IGBP ,WEST
-105.5000,37.0000, TEXTURE ,2460,40.23,31.64,28.22,0, IGBP ,WEST
-105.5000,37.5000, TEXTURE ,2444,42.63,31.75,25.68,0, IGBP ,WEST
-105.5000,38.0000, TEXTURE ,2427,48.69,31.08,20.20,0, IGBP ,WEST
-105.5000,38.5000, TEXTURE ,2410,42.79,31.86,25.42,0, IGBP ,WEST
-105.5000,39.0000, TEXTURE ,2393,39.76,32.02,28.36,0, IGBP ,WEST
-105.5000,41.0000, TEXTURE ,2324,47.75,30.52,21.75,0, IGBP ,WEST
-105.0000,32.0000, TEXTURE ,2614,53.48,25.86,20.66,0, IGBP ,WEST
-105.0000,36.5000, TEXTURE ,2476,41.77,31.46,26.88,0, IGBP ,WEST
-105.0000,44.0000, TEXTURE ,2214,43.02,30.21,26.77,0, IGBP ,WEST
-105.0000,44.5000, TEXTURE ,2195,42.92,29.34,27.78,0, IGBP ,WEST
